,name,url,address,city,"min_price, RUB","distance, km",service,rating,good_review,bad_review
204,Отель Байкальские Терема,https://ostrovok.ru/hotel/russia/baykal/mid8684160/bajkalskie_terema_hotel/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Горная, д. 16, Листвянка",Листвянка,"
4142 ",,Бесплатный интернет; Парковка; Подходит для детей; Конференц-зал; Спа-услуги; ,,,
205,Отель Gold,https://ostrovok.ru/hotel/russia/baykal/mid7925449/gold_hotel_5/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Партизанская, д.1, Листвянка",Листвянка,"
5707 ",,; ; ; ; ; ,6.0,,
206,Family mini-hotel Olkhon - Rabochaya 9,https://ostrovok.ru/hotel/russia/baykal/mid6956452/family_minihotel_olkhon_rabochaya_9/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Rabochaya Ulitsa 9, Ольхон",Ольхон,"
5024 ",,,2.0,,
207,Hotel Orlinoye Gnezdo,https://ostrovok.ru/hotel/russia/baykal/mid6447659/hotel_orlinoye_gnezdo_2/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"27A Mikrorayon Yuzhny, Байкальск",Байкальск,"
2400 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Бассейн; ,7.0,,
208,Kampus,https://ostrovok.ru/hotel/russia/baykal/mid6621301/kampus/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"ul. Taezhnaya 4а, Ольхон",Ольхон,"
5331 ",48.0,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Конференц-зал; ,8.0,,
209,Гостевой дом Горячий ключ,https://ostrovok.ru/hotel/russia/baykal/mid6551872/guest_house_goryachy_klyuch_/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Комсомольская, д.5, Горячинск",Горячинск,"
3230 ",,; ; ; ; ; ,9.0,,
210,База Отдыха Ольтрек,https://ostrovok.ru/hotel/russia/baykal/mid6374646/oltrek_resort/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ольхонский район, поселок Курма, Ольхон",Ольхон,"
6170 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Бассейн; ,10.0,"Отдыхала на базе в сентябре 2017. База расположена в красивом месте. Благоустроенные, чистые и уютные номера. Приветливый персонал. Домашняя кухня, очень вкусно. Замечательная баня. Устроены беседки с мангалами, что очень удобно для любителей шашлыков. Собираемся приехать на зимний отдых.; ",
211,Дом творчества Байкал,https://ostrovok.ru/hotel/russia/baykal/mid7965188/dom_tvorchestva_baikal/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"64-ый километр Байкальского тракта, Листвянка",Листвянка,"
5029 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Бар или ресторан; ,9.0,,
212,Хостел Ice,https://ostrovok.ru/hotel/russia/baykal/mid8660532/ice_hostel/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Железнодорожная, д.12, Байкальск",Байкальск,"
2511 ",,Бассейн; ,9.0,"Отзывчивость и общительность хозяев хостела.Всегда приходили на помощь в затруднительных ситуациях.Спасибо Вам,-Лена.Нижайший поклон супругу.Растите здоровенькой дочурку-Вику.Дом оченьуютный,продуманы и зоны отдыха(бассейн и сауна внизу).Вам процветания и удачи. Соболиная гора в15 мин. ходьбы.; ",
213,Гостевой дом БайкалЙети,https://ostrovok.ru/hotel/russia/baykal/mid6581161/guest_house_baikal_yeti/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Береговая ул., Утулик",Утулик,"
4184 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Спа-услуги; ,10.0,,
214,Baykalskiy Uyut,https://ostrovok.ru/hotel/russia/baykal/mid6835005/baykalsky_uyut_guest_house/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Chapaeva 41, Листвянка",Листвянка,"
5029 ",,,4.0,,
215,Гостевой дом Байкал-Лоцман,https://ostrovok.ru/hotel/russia/baykal/mid8163455/lotsman_guest_house_/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Гудина, д.13Б, Листвянка",Листвянка,"
5081 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Кухня; ,9.0,,
216,Гостевой Дом Малина,https://ostrovok.ru/hotel/russia/baykal/mid6373720/malina_guest_house/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Улица Горького 1А, Листвянка",Листвянка,"
5081 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Бассейн; ,9.0,,
217,Guest house Yolochka,https://ostrovok.ru/hotel/russia/baykal/mid6762846/guest_house_herringbone/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ulitsa Chapaeva, 8,, 664520 Listvyanka, Russia, Листвянка",Листвянка,"
5081 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; ,4.0,,
218,Кемпинг на Ольхоне,https://ostrovok.ru/hotel/russia/baykal/mid9103153/camping_on_olkhon/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"ул. Санди, Ольхон",Ольхон,"
4817 ",47.0,Бесплатный интернет; Трансфер; Парковка; Бар или ресторан; Спа-услуги; ,,,
219,Hotel Avangard,https://ostrovok.ru/hotel/russia/baykal/mid6460060/hotel_avangard/?guests=1&page=12&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ulitsa Naberezhnaya 19, Goryachinsk, Горячинск",Горячинск,"
2963 ",,Бесплатный интернет; Парковка; Подходит для детей; Бар или ресторан; Конференц-зал; ,5.0,,
220,Hotei (Хотей),https://ostrovok.ru/hotel/russia/baykal/mid8870504/gostinitsa_hotei/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"ул. Ольхонская, 10, Ольхон",Ольхон,"
5115 ",,Бесплатный интернет; Бар или ресторан; Конференц-зал; Спа-услуги; Кондиционер; ,,,
221,Бодрый Медведь Листвянка,https://ostrovok.ru/hotel/russia/baykal/mid6777818/guest_house_bodriy_medved/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ulitsa Gudina, 43, Листвянка, Россия, Листвянка, Листвянка",Листвянка,"
6137 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Разрешено с домашними животными; ,9.0,,
222,Усадьба Дарьяна,https://ostrovok.ru/hotel/russia/baykal/mid8126733/usadba_dariana_/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Улица Обручева 12, Ольхон",Ольхон,"
5331 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Бар или ресторан; ,,,
223,Турист,https://ostrovok.ru/hotel/russia/baykal/mid8875164/turist_20/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Россия, Республика Бурятия, Северобайкальск, ул. Объездная, д. 3в, Северобайкальск",Северобайкальск,"
2198 ",,,,,
224,Usadba Kopylova,https://ostrovok.ru/hotel/russia/baykal/mid9914585/usadba_kopylova/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Irkutskaya oblast Khuzhir Lesnaya 26, Ольхон",Ольхон,"
5115 ",,Бесплатный интернет; Парковка; Для гостей с ограниченными возможностями; ,,,
225,Nerpyonok Guest House,https://ostrovok.ru/hotel/russia/baykal/mid6791847/guest_house_chetyre_sezona/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ulitsa Lesnaya 21, Ольхон",Ольхон,"
4443 ",,,,,
226,Guest House on Tayozhnaya 15,https://ostrovok.ru/hotel/russia/baykal/mid9732802/guest_house_on_tayozhnaya_15/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ulitsa Tayozhnaya 15, Ольхон",Ольхон,"
4443 ",,,,,
227,"Goryachinsk, Guest House",https://ostrovok.ru/hotel/russia/baykal/mid7964672/guest_house_goryachinsk/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"ул. Дорожная, 3, с. Горячинск, Buryatiya Republits, Russia, 671275, Горячинск",Горячинск,"
3230 ",,Бесплатный интернет; Парковка; Подходит для детей; Спа-услуги; ,9.0,,
228,Zolotaya Rybka,https://ostrovok.ru/hotel/russia/baykal/mid9687701/zolotaya_rybka_6/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Рыбацкий 6, 666137 Khuzhir, Russia, Ольхон",Ольхон,"
4443 ",,Пляж рядом; ,,,
229,Guest House on Ulitsa Baikalskaia 81,https://ostrovok.ru/hotel/russia/baykal/mid9295772/guest_house_on_ulitsa_baikalskaia_81/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ulitsa Baikalskaia 81, Ольхон",Ольхон,"
4443 ",,,,,
230,Baikalski Priboi,https://ostrovok.ru/hotel/russia/baykal/mid8668149/baikalski_priboi/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Байкальская, 48 квартира 1, Ольхон",Ольхон,"
5115 ",47.0,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Пляж рядом; ,,,
231,"База отдыха ""ЭтноДом Байкал""",https://ostrovok.ru/hotel/russia/baykal/mid10017609/baza_otdykha_etnodom_baykal/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Рабочая улица, 4, Ольхон",Ольхон,"
4817 ",48.0,Парковка; Подходит для детей; Спа-услуги; ,,,
232,Guest House on Molodyozhnaya st.,https://ostrovok.ru/hotel/russia/baykal/mid8789053/guest_house_on_molodyozhnaya_st/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ул.Молодёжная д.4, Ольхон",Ольхон,"
4443 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Пляж рядом; ,,,
233,Shamanka,https://ostrovok.ru/hotel/russia/baykal/mid9989668/shamanka_2/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Voroshilova, 25/2, 666137 Khuzhir, Russia, Ольхон",Ольхон,"
4443 ",,Бесплатный интернет; Трансфер; ,,,
234,Guest house on Festivalnaya 39 А,https://ostrovok.ru/hotel/russia/baykal/mid9733328/guest_house_on_festivalnaya_39_a/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Festivalnaya ulitsa 39 А, Ольхон",Ольхон,"
4443 ",,Парковка; Подходит для детей; Разрешено с домашними животными; Кухня; ,,,
235,Солнечная,https://ostrovok.ru/hotel/russia/baykal/mid8851805/solnechnaia_3/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"ул. Солнечная, 14, Ольхон",Ольхон,"
4616 ",,Спа-услуги; ,,,
236,Хамар Дабан,https://ostrovok.ru/hotel/russia/baykal/mid9764193/khamar_daban/?guests=1&page=13&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"144-ый км. + 430м. трассы Иркутск-Чита, Байкальск",Байкальск,"
3239 ",,Бесплатный интернет; Парковка; Бар или ресторан; ,,,
